,ID_Child,flight number,Vessel name,Consignee,forwarding company,supplier,goods,Date of shipment,Port of departure,place of dispatch,destination,Cabinet number,Shipping container number,Air freight container number,Customs clearance date,Inspection date,Release date,date of service,Truck number,Invoice number,Customs clearance status,Inspection status,Release status,Delivery status,Total amount of income_RMB,Total amount of income_USD,Actual arrival date,Total number of boxes,Allocated,Remaining boxes,Whether to check,reinsurance policy,ships name,Packing list number,Assign customers,Total sales price,Total expenses,Invoicing amount,Container No,headquarters,Distribution type,Distribution status,Bill number,Whether to return the bill,Expected full container sales amount in yuan,Batch distribution customers,Customs declaration form,Number,SUB TOTAL COST,FF Shanghai fee,TOTAL COST,Revenue by KG,Balance Payment,Extra VAT,Bank charges,Costs by KG,Final return,Commercial invoice,Return by KG,Import VAT,Desc: Default: Nullable:True,Total company expenses,USD SUB TOTAL COST,USD Balance Payment,USD Final return,USD Commercial invoice,USD Return by KG,USD Import VAT,USD Extra VAT,USD Bank charges,USD Costs by KG,USD FF Shanghai fee,USD TOTAL COST,USD Revenue by KG,Total weight,Desc: Default: Nullable:True_V2,One time quotation,Second quotation,Extra VAT Real,weight,Type,Currenc,FF fee,Notes,Year,Total sales price_V2,Total income,Customer,Extra VAT_V2,Customer fee,Total sales price1,total amount of expenses1,invoice amount1,Expected full container sales amount of 10000 yuan,Expected full container sales amount of RMB 1,Transaction method,Packing verification date,Desc: Default: Nullable:True_V3,Salesperson,system date,Settlement or not,Total expenses original,Total expenses original_V2,Detailed address,Agency ID,Variety,Package,Stock,Status,Fruit,ETA,Confirmed,Total RMB,Total USD,Total Subcontracting Sales Amount,Total number of boxes_V2,Subcontracting unit price,Total subcontract amount,System date_V2,U8 Cost,Fruit_V2,Estimated value,ARRIVAL_DATE,Agency quotation,Box Count Bill,Desc: Default: Nullable:True_V4,Packing,Sales,disparity,Season,Week,Main Table ID,Serial Number,goods_Child,Cabinet number_Child,Packaging specification name,sale date,Board number,brand,type_Children,Calibre,selling price,Revenue USD,remarks,custom,arrival date,Customer dropdown,Bill Details ID,Sales price in RMB,Revenue RMB,statement date,Sales weight,List-Cost,grade,Market price,List-Return,Pack code,bill,number_Children,CODIGO_PM
33961,8222304629315420467,,ETHIOPIAN AIRLINES,"SHENZHEN SHENG TAI HUAN YU SUPPLY CHAIN CO., LTD. FFASIA-RMB","SHENZHEN SHENG TAI HUAN YU SUPPLY CHAIN CO., LTD. FFASIA-RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479365,,071-50479365,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?JC8423,45,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",897650,122964,2023-11-04T00:00:00,950,950,0,,,"-8,89279630432461E+18",ZX2023110100006,,897650,"29117,5","868532,5",07150479365,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,02348718039766E+18","7,88110665001922E+18",,"74430,16",53859,"128289,16","315,496274","769360,84","18229,34",500,"45,089681","750631,5","695101,8","263,823809","62559,16","-1,56654112197959E+18",72242,"10195,91","105391,9","102826,23","95219,42","36,14","8569,75","2497,17","68,49","6,18","7377,95","17573,86","43,22","2845,2","7,3","695101,8",0,,"2845,2","-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,106450,897650,"ivc,yuqian","18229,34","26929,5",897650,"29117,5","868532,5",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"29117,5",,,??????????????,"BING,ROYAL DAWN,RAINIER","C0535096,P0232087,C4635096,C4434125,C0535096",,,CEREZAS,2023-11-03,,"72242,16","9896,19",0,950.0,0,0,,"1389079,62","3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,950,AIR,"2845,2","5685,8","-2840,6","-7,39559448263477E+18","5,80114686258991E+17",6580127717662214532,74,CEREZAS,071-50479365,CARTON 4.4 KG. 30X40X125,2023-11-05,2840222667.0,GARCES RAINIER,RAINIER,2J,329,1644,,ivc,2023-11-02T00:00:00,"-2,02348718039766E+18",071-50479365ZD20240607021725,2400,12000,2023-11-17T00:00:00,"4,4","198,39","-2,22482897021224E+18",,"10034,616",C4434125,ZD2024060702172,5,4kg carton
33962,8497958234263801301,,ETHIOPIAN AIRLINES,"SHENZHEN SHENG TAI HUAN YU SUPPLY CHAIN CO., LTD. FFASIA-RMB","SHENZHEN SHENG TAI HUAN YU SUPPLY CHAIN CO., LTD. FFASIA-RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479365,,071-50479365,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?JC8423,45,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",897650,122964,2023-11-04T00:00:00,950,950,0,,,"-8,89279630432461E+18",ZX2023110100006,,897650,"29117,5","868532,5",07150479365,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,02348718039766E+18","7,88110665001922E+18",,"74430,16",53859,"128289,16","315,496274","769360,84","18229,34",500,"45,089681","750631,5","695101,8","263,823809","62559,16","-1,56654112197959E+18",72242,"10195,91","105391,9","102826,23","95219,42","36,14","8569,75","2497,17","68,49","6,18","7377,95","17573,86","43,22","2845,2","7,3","695101,8",0,,"2845,2","-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,106450,897650,"ivc,yuqian","18229,34","26929,5",897650,"29117,5","868532,5",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"29117,5",,,??????????????,"BING,ROYAL DAWN,RAINIER","C0535096,P0232087,C4635096,C4434125,C0535096",,,CEREZAS,2023-11-03,,"72242,16","9896,19",0,950.0,0,0,,"1389079,62","3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,950,AIR,"2845,2","5685,8","-2840,6","-7,39559448263477E+18","5,80114686258991E+17",6580127717662214532,12,CEREZAS,071-50479365,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222642.0,SAN FRANCISCO,BING,LD,110,329,,yuqian,2023-11-02T00:00:00,"-6,95946133849949E+18",071-50479365ZD20240604020752,800,2400,2023-11-14T00:00:00,5,"225,45","7,71509683909829E+18",,"2006,9232",C0535096,ZD2024060402075,3,5kg
33965,9128227487611242904,,ETHIOPIAN AIRLINES,"SHENZHEN SHENG TAI HUAN YU SUPPLY CHAIN CO., LTD. FFASIA-RMB","SHENZHEN SHENG TAI HUAN YU SUPPLY CHAIN CO., LTD. FFASIA-RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479365,,071-50479365,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?JC8423,45,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",897650,122964,2023-11-04T00:00:00,950,950,0,,,"-8,89279630432461E+18",ZX2023110100006,,897650,"29117,5","868532,5",07150479365,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,02348718039766E+18","7,88110665001922E+18",,"74430,16",53859,"128289,16","315,496274","769360,84","18229,34",500,"45,089681","750631,5","695101,8","263,823809","62559,16","-1,56654112197959E+18",72242,"10195,91","105391,9","102826,23","95219,42","36,14","8569,75","2497,17","68,49","6,18","7377,95","17573,86","43,22","2845,2","7,3","695101,8",0,,"2845,2","-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,106450,897650,"ivc,yuqian","18229,34","26929,5",897650,"29117,5","868532,5",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"29117,5",,,??????????????,"BING,ROYAL DAWN,RAINIER","C0535096,P0232087,C4635096,C4434125,C0535096",,,CEREZAS,2023-11-03,,"72242,16","9896,19",0,950.0,0,0,,"1389079,62","3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,950,AIR,"2845,2","5685,8","-2840,6","-7,39559448263477E+18","5,80114686258991E+17",6580127717662214532,24,CEREZAS,071-50479365,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222642.0,SAN FRANCISCO,BING,XLD,130,1692,,yuqian,2023-11-02T00:00:00,"-6,95946133849949E+18",071-50479365ZD20240604020754,950,12350,2023-11-14T00:00:00,5,"225,45","-3,42131575556582E+18",,"10327,2923",C0535096,ZD2024060402075,13,5kg
34126,-9135509594021869405,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,30,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222519.0,RED DREAMS,BROOKS,4JD,288,863,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD202310310076336,2100,6300,2023-10-31T00:00:00,5,"309,93","3,41973691400109E+18",,"5216,5071",C0535096,ZD2023103100763,3,5kg
34127,-9016637882183169617,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,24,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222519.0,RED DREAMS,BROOKS,4JD,288,863,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD202310310076330,2100,6300,2023-10-31T00:00:00,5,"309,93","3,41973691400109E+18",,"5216,5071",C0535096,ZD2023103100763,3,5kg
34128,-8856951474359941273,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,5,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222519.0,RED DREAMS,BROOKS,4JD,288,575,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD202310310076313,2100,4200,2023-10-31T00:00:00,5,"309,93","3,41973691400109E+18",,"3477,6714",C0535096,ZD2023103100763,2,5kg
34129,-8630363145339517255,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,39,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222522.0,RED DREAMS,BROOKS,4J,260,2863,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD20231031007635,1900,20900,2023-10-31T00:00:00,5,"309,93","-2,93787415085093E+18",,"17305,5553",C0535096,ZD2023103100763,11,5kg
34130,-8104443815154202067,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,21,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222519.0,RED DREAMS,BROOKS,4JD,288,575,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD202310310076328,2100,4200,2023-10-31T00:00:00,5,"309,93","3,41973691400109E+18",,"3477,6714",C0535096,ZD2023103100763,2,5kg
34131,-7781220970596774472,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,4,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222519.0,RED DREAMS,BROOKS,4JD,288,575,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD202310310076312,2100,4200,2023-10-31T00:00:00,5,"309,93","3,41973691400109E+18",,"3477,6714",C0535096,ZD2023103100763,2,5kg
34132,-7394435828671493244,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,38,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222522.0,RED DREAMS,BROOKS,5J,288,1726,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD202310310076343,2100,12600,2023-10-31T00:00:00,5,"309,93","-6,85946191241132E+17",,"10433,0142",C0535096,ZD2023103100763,6,5kg
34133,-5792339488387020862,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,13,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222522.0,RED DREAMS,BROOKS,2J,219,438,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD202310310076320,1600,3200,2023-10-31T00:00:00,5,"309,93","-2,22482897021224E+18",,"2649,6544",C0535096,ZD2023103100763,2,5kg
34134,-5147565554975551874,,MARTINAIR,"SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB","SHANGHAI HUI ZHAN INTERNATIONAL TRADE CO., LTD - FFASIA- RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-10-25T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,057-05018016,,057-05018016,2023-10-27T00:00:00,,2023-10-28T00:00:00,2023-10-25T00:00:00,?FW19J6,9,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",480260,65787,2023-10-28T00:00:00,240,240,0,"1,3056900577659E+18",,"-5,43414544828155E+18",ZX2023102500001,"-2,63656860086342E+18",480260,"14302,2","465957,8",05705018016,j,"6,45391138077103E+18",pending,,"-3,848633054002E+18",1000000.0,"-2,63656860086342E+18","7,88110665001922E+18",,"46504,16",27880,"74384,16","400,216667","405875,84","7712,52",500,"61,9868","397663,32",410574,"331,3861","36951,66","-2,46895395807263E+18",45674,"6370,43","55599,43","54474,43","56243,01","45,4","5061,87","1056,51","68,49","8,49","3819,18","10189,61","54,82",1200,"7,3",410574,0,,1200,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,87160,480260,junnong,"7712,52","13472,2",480260,"14302,2","465957,8",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"14302,2",,,????????????,BROOKS,C0535096,,"-9,13865717492139E+18",CEREZAS,2023-10-28,,"45674,16","6256,73",0,240.0,0,0,,410574,"3,33914953641822E+18",1000000.0,2023-10-28T00:00:00,10.0,240,AIR,1200,1200,0,"-7,39559448263477E+18","-2,84240968582887E+18",-3220148231718747261,29,CEREZAS,057-05018016,CART. 5 Kg 30x50 96 mm,2023-10-29,2840222519.0,RED DREAMS,BROOKS,4JD,288,1438,,junnong,2023-10-25T00:00:00,"-2,63656860086342E+18",057-05018016ZD202310310076335,2100,10500,2023-10-31T00:00:00,5,"309,93","3,41973691400109E+18",,"8694,1785",C0535096,ZD2023103100763,5,5kg
